Date & Time,Posts in last 24H,Inactivity,First posts,Questions,Sentences/Post,Sentiment,Subjectivity,Words/Sentence
2009-06-26 18:00:00,0,42230,1.0,0.0,6.0,-0.020833333333299998,0.366666666667,14.833333333299999
2009-06-27 16:00:00,1,21,0.0,0.0,3.5,0.0488194444444,0.399097222222,19.625
2009-07-09 10:00:00,0,281,1.0,0.0769230769231,13.0,0.08324786324789998,0.509615384615,18.4615384615
2009-07-09 14:00:00,1,3,0.0,0.0,7.0,0.14690476190500001,0.58119047619,18.2857142857
2009-08-15 06:00:00,0,879,0.0,0.0,4.0,0.4375,0.5625,14.75
2009-08-18 03:00:00,0,68,0.0,0.2,5.0,-0.025,0.395,14.8
2009-08-18 08:00:00,1,4,0.0,0.0,1.0,0.325,0.8,21.0
2009-11-25 18:00:00,0,2385,0.0,0.0,1.0,-0.05,0.2,20.0
2009-12-03 21:00:00,0,194,0.0,0.0,3.0,0.111111111111,0.322222222222,16.0
2009-12-05 18:00:00,0,44,0.0,0.111111111111,9.0,0.037962962963,0.142592592593,14.1111111111
2009-12-21 14:00:00,0,379,0.0,0.0,2.0,0.0,0.05,29.5
2010-01-17 22:00:00,0,655,0.0,0.5,2.0,0.0,0.0,4.5
2010-06-09 12:00:00,0,3421,0.0,0.0,3.0,0.030555555555599998,0.427777777778,20.6666666667
2010-06-15 13:00:00,0,144,0.0,0.0909090909091,7.75,0.0943434343434,0.313585858586,12.575757575799999
2010-06-17 18:00:00,0,52,0.0,0.0,4.0,-0.114583333333,0.483333333333,26.5
2010-07-15 22:00:00,0,675,0.0,0.0,4.0,0.1,0.275,10.0
2010-10-07 11:00:00,0,2004,0.0,0.5,4.0,0.075,0.175,13.25
2010-10-07 12:00:00,1,0,0.0,0.222222222222,9.0,0.033950617284,0.22666666666700003,16.0
2010-10-14 21:00:00,0,176,0.0,0.0,2.0,0.0,0.0,4.0
2010-10-26 20:00:00,0,286,0.0,0.0,4.0,0.0,0.0,10.0
2011-02-08 13:00:00,0,2512,0.0,0.222222222222,9.0,-0.0176851851852,0.38907407407399996,15.8888888889
2011-02-09 11:00:00,1,21,0.0,0.0,3.0,-0.0254166666667,0.475,29.3333333333
2011-02-10 22:00:00,0,34,1.0,0.125,8.0,-0.0770833333333,0.352083333333,15.125
2011-02-11 00:00:00,1,1,0.0,0.0,4.0,-0.03125,0.579166666667,18.75
2011-02-11 11:00:00,2,10,0.0,0.0,5.0,0.205333333333,0.40666666666699997,25.4
2011-02-11 15:00:00,3,3,0.0,0.0,1.0,0.0,0.0,19.0
2011-02-13 22:00:00,0,54,0.0,0.0,3.0,0.101851851852,0.47870370370399995,17.6666666667
2011-02-24 23:00:00,0,264,0.0,0.0,4.0,0.228125,0.35625,16.625
2011-03-02 12:00:00,0,132,0.0,0.25,4.0,-0.15,0.305555555556,11.75
2011-03-07 18:00:00,0,125,0.0,0.0,8.0,0.26,0.34375,16.375
2011-04-15 21:00:00,0,938,0.0,0.0,6.0,0.09583333333329999,0.18333333333299998,14.333333333299999
2011-05-13 15:00:00,0,665,0.0,0.0,14.0,-0.0375396825397,0.548075396825,17.071428571400002
2011-05-16 16:00:00,0,72,0.0,0.0,4.0,0.133854166667,0.7583333333329999,22.75
2011-05-23 11:00:00,0,162,0.0,0.0769230769231,13.0,-0.0538461538462,0.24512820512800002,11.3076923077
2011-05-23 12:00:00,1,0,0.0,0.0,3.0,0.048333333333300005,0.525,17.0
2011-05-28 19:00:00,0,126,0.0,0.392857142857,9.0,0.04375,0.336011904762,9.71428571429
2011-08-20 10:00:00,0,2006,0.0,0.0,1.0,0.0,0.0,8.0
2011-09-12 12:00:00,0,553,0.0,0.133333333333,7.0,0.175,0.481666666667,14.1333333333
2011-09-28 11:00:00,0,382,0.0,0.0,11.0,0.188636363636,0.392424242424,18.0
2011-12-11 21:00:00,0,1785,0.0,0.0,8.0,-0.037604166666699995,0.609548611111,13.625
2012-01-05 16:00:00,0,594,0.0,0.0,3.0,0.0291666666667,0.266666666667,25.6666666667
2012-01-07 11:00:00,0,42,0.0,0.0,1.0,0.19333333333299998,0.6875,59.0
2012-01-07 15:00:00,1,3,0.0,0.33333333333299997,3.0,-0.2,0.3,12.0
2012-01-13 00:00:00,0,128,0.0,0.111111111111,9.0,0.139444444444,0.365555555556,21.6666666667
2012-01-14 23:00:00,0,46,0.0,0.0,3.5,0.234375,0.434375,16.25
2012-01-15 15:00:00,2,15,0.0,1.0,1.0,0.0,0.3,19.0
2012-01-20 15:00:00,0,119,0.0,0.0,6.0,0.156944444444,0.5888888888889999,9.166666666669999
2012-01-20 16:00:00,1,0,0.0,0.33333333333299997,3.0,0.05,0.266666666667,17.6666666667
2012-01-22 19:00:00,0,50,0.0,0.5,4.0,0.17881944444400003,0.440972222222,14.0
2012-01-23 10:00:00,1,14,0.0,0.5,2.0,0.175,0.425,14.0
2012-02-09 10:00:00,0,407,0.0,0.0,6.0,0.151388888889,0.227777777778,14.333333333299999
2012-02-14 12:00:00,0,121,0.0,0.111111111111,9.0,0.0531481481481,0.598148148148,14.4444444444
2012-02-15 10:00:00,1,21,0.0,0.181818181818,11.0,0.145,0.419696969697,16.2727272727
2012-02-19 15:00:00,0,100,0.0,0.14285714285700002,7.0,0.0029761904761900003,0.626488095238,16.2142857143
2012-02-19 19:00:00,2,3,0.0,0.0,2.5,0.0361111111111,0.40833333333300004,16.6666666667
2012-02-26 23:00:00,0,171,0.0,0.0,1.0,0.55,0.9,13.0
2012-03-17 10:00:00,0,466,0.0,0.2,5.0,0.010666666666700002,0.31,12.8
