Date & Time,Questions,Posts in last 24H,Inactivity,First posts,Sentences/Post,Sentiment,Subjectivity,Words/Sentence
2006-01-09 22:00:00,0.166666666667,0,11898,0.0,2.0,0.025,0.3,9.666666666669999
2006-01-10 22:00:00,0.222222222222,3,23,0.0,4.5,0.126913580247,0.34962962963,17.0
2006-01-11 17:00:00,0.0,2,18,0.0,11.0,0.14797979798,0.450505050505,16.5454545455
2006-01-13 23:00:00,0.0,0,53,0.0,4.0,0.17825,0.518333333333,27.25
2006-01-15 14:00:00,0.277777777778,0,38,0.0,9.0,0.131952160494,0.412538580247,18.0
2006-01-15 21:00:00,0.0,2,6,0.0,3.0,0.05,0.391666666667,17.6666666667
2006-01-15 22:00:00,0.0,3,0,0.0,1.0,0.06666666666669999,0.19166666666700002,24.0
2006-01-17 13:00:00,0.0,0,38,0.0,9.0,-0.044444444444399996,0.205555555556,10.5555555556
2006-01-17 21:00:00,0.0,1,7,0.0,5.0,0.134333333333,0.606666666667,15.2
2006-01-18 14:00:00,0.0,1,16,0.0,6.0,0.161111111111,0.35,12.333333333299999
2006-01-18 20:00:00,0.0,2,5,0.0,3.0,0.133333333333,0.2,13.0
2006-01-19 19:00:00,0.25,1,22,0.0,4.0,0.2875,0.7520833333329999,16.25
2006-01-19 20:00:00,0.5714285714289999,2,0,0.0,7.0,-0.00738095238095,0.22392857142900002,13.4285714286
2006-01-23 17:00:00,0.5,0,92,0.0,4.0,0.26875,0.34375,10.0
2006-01-25 13:00:00,0.5,0,43,0.0,4.0,0.0,0.025,10.0
2006-01-25 17:00:00,0.0,1,3,0.0,2.0,0.55,0.8,5.0
2006-01-26 13:00:00,1.0,2,19,0.0,1.0,-0.316666666667,0.8833333333329999,21.0
2006-01-26 21:00:00,0.0,1,7,0.0,3.0,0.233333333333,0.33333333333299997,15.333333333299999
2006-01-26 22:00:00,0.0,2,0,0.0,1.0,0.275,0.475,22.0
2006-01-28 13:00:00,0.0,0,38,0.0,1.0,0.0,0.0,7.0
2006-01-30 16:00:00,0.0,0,50,0.0,3.0,0.455555555556,0.738888888889,12.666666666700001
2006-02-01 15:00:00,0.0,0,46,0.0,2.0,0.6,0.8,6.5
2006-02-01 16:00:00,0.8,1,0,0.0,5.0,0.12,0.32,9.2
2006-02-01 19:00:00,0.0,2,2,0.0,12.0,0.153194444444,0.481319444444,16.3333333333
2006-02-03 09:00:00,0.0,0,37,0.0,5.0,0.107333333333,0.382666666667,16.8
2006-02-03 13:00:00,0.25,1,3,0.0,4.0,0.438541666667,0.7885416666670001,15.5
2006-02-03 14:00:00,0.0,2,0,0.0,9.0,0.283333333333,0.7,17.0
2006-02-03 19:00:00,1.0,3,4,0.0,1.0,0.133333333333,0.33333333333299997,16.0
2006-02-04 19:00:00,0.0,1,23,0.0,9.0,0.175462962963,0.44537037037,11.1111111111
2006-02-06 11:00:00,0.0,0,39,0.0,1.0,-0.06666666666669999,0.4,12.333333333299999
2006-02-06 17:00:00,0.0,2,5,0.0,1.0,0.0,0.0,16.0
2006-02-06 21:00:00,0.0,3,3,0.0,7.0,-0.0386904761905,0.576785714286,13.7142857143
2006-02-07 14:00:00,0.125,2,16,0.0,8.0,0.321666666667,0.515625,17.625
2006-02-07 21:00:00,0.0,2,6,0.0,7.0,0.223214285714,0.479761904762,13.2857142857
2006-02-09 21:00:00,0.0,0,47,0.0,12.0,0.148090277778,0.30972222222199997,9.416666666669999
2006-02-10 15:00:00,0.0,1,17,0.0,3.0,0.06666666666669999,0.133333333333,10.0
2006-02-10 19:00:00,0.0,2,3,0.0,3.0,0.0,0.0,7.333333333330001
2006-02-10 23:00:00,0.0,2,3,0.0,2.0,0.125,0.2,6.0
2006-02-13 22:00:00,0.166666666667,0,70,0.0,6.0,-0.044444444444399996,0.694444444444,21.1666666667
2006-02-14 17:00:00,0.0,1,18,0.0,1.0,0.0,0.0,41.0
2006-02-16 08:00:00,0.0,0,38,0.0,6.0,0.24131944444400003,0.33333333333299997,4.16666666667
2006-02-16 11:00:00,0.25,1,2,0.0,4.0,0.05,0.658333333333,12.5
2006-02-16 21:00:00,0.0,2,9,0.0,1.0,0.05,0.2,22.0
2006-02-16 22:00:00,0.0,3,0,0.0,2.5,-0.18,0.62,20.2
2006-02-17 09:00:00,0.0,4,10,0.0,3.0,-0.175,0.533333333333,13.0
2006-02-17 15:00:00,0.14285714285700002,4,5,0.0,7.0,-0.0988095238095,0.42380952381,11.0
2006-02-17 18:00:00,0.0,5,2,0.0,2.0,0.0,0.0,3.0
2006-02-18 19:00:00,0.0,0,24,0.0,10.0,-0.0168650793651,0.419047619048,11.8095238095
2006-02-18 23:00:00,0.0909090909091,2,3,0.0,11.0,0.049595959595999994,0.29797979798,13.090909090899999
2006-02-19 13:00:00,0.166666666667,3,13,0.0,6.0,0.050694444444399994,0.385972222222,23.1666666667
2006-02-19 19:00:00,0.666666666667,4,5,0.0,1.0,-0.46666666666699996,0.6,17.0
2006-02-20 10:00:00,0.0,3,14,0.0,4.5,0.122638888889,0.462222222222,12.7
2006-02-21 14:00:00,0.0,0,27,0.0,3.0,0.529861111111,0.966388888889,21.0
2006-02-21 15:00:00,0.0,1,0,0.0,3.0,0.012962962963,0.281481481481,9.666666666669999
2006-02-22 10:00:00,0.166666666667,2,18,0.0,12.0,0.104166666667,0.358333333333,14.75
2006-02-22 13:00:00,0.0,3,2,0.0,2.5,0.33666666666699996,0.430833333333,10.833333333299999
2006-02-23 15:00:00,0.25,0,25,0.0,8.0,-0.123125,0.75625,13.75
2006-02-23 22:00:00,0.33333333333299997,1,6,0.0,6.0,0.24861111111099998,0.608333333333,7.333333333330001
2006-02-24 14:00:00,0.666666666667,2,15,0.0,6.0,-0.24208333333299997,0.316666666667,5.33333333333
2006-02-24 20:00:00,0.277777777778,2,5,0.0,8.5,0.055925925925900004,0.39351851851899994,9.666666666669999
2006-02-26 15:00:00,0.0,0,42,0.0,4.0,0.053125,0.60625,12.75
2006-02-28 16:00:00,0.0,0,48,0.0,16.0,0.0857986111111,0.666458333333,15.625
2006-02-28 19:00:00,0.0,1,2,0.0,5.0,0.0698387096774,0.389032258065,13.2
2006-02-28 21:00:00,0.0,2,1,0.0,5.0,0.08,0.18,12.0
2006-03-01 20:00:00,0.0,1,22,0.0,6.0,0.09006410256410001,0.340064102564,14.0
2006-03-01 21:00:00,0.0,3,0,0.0,5.0,0.18333333333299998,0.53,12.8
2006-03-01 22:00:00,0.0,3,0,0.0,3.5,0.06875,0.3375,10.5
2006-03-02 10:00:00,0.0,5,11,0.0,2.0,-0.25,0.45,12.5
2006-03-02 22:00:00,0.0,3,11,0.0,4.0,-0.160416666667,0.358333333333,11.625
2006-03-03 15:00:00,0.0,2,16,0.0,14.0,-0.0456547619048,0.401984126984,16.0
2006-03-03 16:00:00,0.0909090909091,3,0,0.0,11.0,0.0991161616162,0.441936026936,11.2727272727
2006-03-03 18:00:00,0.2,6,1,0.0,4.5,0.04658333333330001,0.449166666667,12.4
2006-03-03 22:00:00,0.14285714285700002,8,3,0.0,21.0,0.0427380952381,0.263095238095,7.04761904762
2006-03-06 11:00:00,0.0,0,60,0.0,2.0,0.41833333333300005,0.7,8.5
2006-03-07 19:00:00,0.0,0,31,0.0,10.0,0.06858333333330001,0.340083333333,13.6
2006-03-08 14:00:00,0.0,1,18,0.0,3.0,0.18333333333299998,0.3,5.33333333333
