Date & Time,Words/Sentence,Subjectivity,Sentiment,Sentences/Post,Questions,Posts in last 24H,Inactivity,First posts
2004-09-14 21:00:00,14.8387096774,0.337083333333,0.0305762768817,31.0,0.0,0,329,1.0
2004-09-26 11:00:00,12.8,0.426666666667,0.276666666667,5.0,0.2,0,277,0.0
2004-10-31 00:00:00,11.375,0.458333333333,0.2521875,8.0,0.0,0,828,0.0
2007-11-28 16:00:00,10.125,0.3625,0.060416666666699995,8.0,0.375,0,26967,0.0
2008-04-07 20:00:00,14.5454545455,0.38861742424199996,0.0164393939394,11.0,0.0,0,3147,0.0
2009-09-29 20:00:00,13.0,0.40864197530900004,0.273225308642,8.5,0.0,0,12959,0.0
2013-12-09 21:00:00,19.5,0.0,0.0,2.0,0.0,0,36768,0.0
2013-12-16 20:00:00,13.666666666700001,0.411111111111,-0.06666666666669999,3.0,0.0,0,166,0.0
2014-02-20 20:00:00,16.5454545455,0.36878787878799996,0.07939393939389999,11.0,0.0,0,1583,0.0
2014-02-20 22:00:00,24.3333333333,0.766666666667,0.17592592592599998,3.0,0.0,1,1,0.0
2014-03-15 16:00:00,7.666666666669999,0.266666666667,-0.06666666666669999,3.0,0.0,0,545,0.0
2014-04-09 11:00:00,13.375,0.1,-0.026041666666700002,8.0,0.25,0,594,0.0
2014-06-17 14:00:00,19.125,0.1,0.039140625,8.0,0.0,0,1658,0.0
2014-08-24 15:00:00,10.3333333333,0.164814814815,-0.07407407407410001,3.0,0.0,0,1632,0.0
2014-09-04 21:00:00,7.0,0.0,0.0,1.0,0.0,0,269,0.0
2015-02-08 21:00:00,16.1428571429,0.41190476190499997,0.051190476190499996,7.0,0.28571428571400004,0,3767,0.0
2015-08-25 12:00:00,9.666666666669999,0.3,0.18333333333299998,3.0,0.666666666667,0,4742,0.0
2015-08-27 16:00:00,15.0,0.233333333333,0.166666666667,3.0,1.0,0,51,0.0
2015-08-28 08:00:00,16.5,0.05,0.0,4.0,0.25,1,15,0.0
2015-08-28 13:00:00,11.0,0.2375,0.0375,2.0,1.0,2,4,0.0
2015-09-09 22:00:00,9.666666666669999,0.21666666666700002,0.0333333333333,6.0,0.666666666667,0,296,0.0
2015-09-10 14:00:00,11.833333333299999,0.14444444444399998,0.011111111111099999,6.0,0.166666666667,1,15,0.0
2015-09-12 14:00:00,11.5,0.0,0.0,2.0,1.0,0,47,0.0
2015-09-29 16:00:00,15.909090909100001,0.273863636364,0.11931818181800001,11.0,0.0909090909091,0,409,0.0
2015-10-05 20:00:00,17.125,0.50625,0.21875,8.0,0.0,0,147,0.0
2015-10-12 13:00:00,10.9,0.413,0.11725,4.5,0.1,0,160,0.0
2015-10-14 20:00:00,13.8888888889,0.5414814814810001,0.0981018518519,9.0,0.0,0,54,0.0
2015-11-16 17:00:00,14.666666666700001,0.283333333333,0.18333333333299998,3.0,0.0,0,788,0.0
2015-11-19 21:00:00,23.0,0.9,-0.05,1.0,0.0,0,75,0.0
2015-11-23 11:00:00,9.0,0.222727272727,-0.0420454545455,11.0,0.272727272727,0,85,0.0
2015-11-26 22:00:00,15.2307692308,0.22692307692299998,0.07307692307689999,13.0,0.0,0,82,0.0
2015-12-01 11:00:00,19.6666666667,0.516666666667,0.120833333333,6.0,0.0,0,108,0.0
2015-12-14 12:00:00,8.5,0.2,0.0,2.0,0.5,0,312,0.0
2016-01-10 21:00:00,5.33333333333,0.266666666667,0.133333333333,3.0,0.0,0,656,0.0
2016-01-19 16:00:00,5.0,0.0,0.0,1.0,0.0,0,210,0.0
2016-03-08 09:00:00,9.8,0.49,0.158333333333,5.0,0.0,0,1168,0.0
2016-04-11 11:00:00,9.0,0.45,0.275,2.0,0.0,0,817,0.0
2016-04-21 22:00:00,15.666666666700001,0.46666666666699996,-0.008333333333329999,6.0,0.0,0,250,0.0
2016-05-02 16:00:00,7.666666666669999,0.0,0.0,3.0,0.0,0,257,0.0
2016-05-03 13:00:00,7.0,0.2,-0.0333333333333,3.0,0.0,1,20,0.0
2016-05-19 15:00:00,14.0,0.28,0.05333333333330001,5.0,0.0,0,385,0.0
