Date & Time,Posts in last 24H,Inactivity,First posts,Questions,Sentences/Post,Sentiment,Subjectivity,Words/Sentence
2008-08-22 23:00:00,0,34843,0.0,0.2,15.0,0.017666666666700002,0.5317777777780001,17.7333333333
2008-08-23 18:00:00,1,18,0.0,0.111111111111,9.0,0.108171296296,0.379861111111,16.3333333333
2008-08-24 12:00:00,1,17,0.0,0.111111111111,4.0,0.12545634920600002,0.36873015873000003,13.1111111111
2008-08-25 17:00:00,0,28,0.0,0.0,6.0,0.053796296296300006,0.38092592592600005,18.6666666667
2008-08-26 09:00:00,1,15,0.0,0.0,5.0,0.055833333333300005,0.6,26.0
2008-08-26 11:00:00,2,1,0.0,0.07142857142860001,6.5,-0.057857142857099995,0.353015873016,17.8571428571
2008-09-03 14:00:00,0,194,0.0,0.0,5.0,0.164333333333,0.301,11.8
2008-09-04 20:00:00,0,29,0.0,0.538461538462,13.0,-0.04583333333330001,0.25641025641,13.2307692308
2008-09-06 08:00:00,0,35,0.0,0.23076923076900002,13.0,0.014166666666700002,0.37381410256399994,19.4615384615
2008-09-06 12:00:00,1,3,0.0,0.307692307692,6.0,0.0557692307692,0.0769230769231,8.769230769229999
2008-09-06 13:00:00,3,0,0.0,0.625,3.5,-0.0571875,0.278125,14.125
2008-09-17 22:00:00,0,272,0.0,0.0,1.0,0.0,0.0,7.0
2008-11-26 14:00:00,0,1671,0.0,0.25,20.0,0.0624236111111,0.269680555556,17.3
2008-12-19 12:00:00,0,549,0.0,0.75,4.0,-0.00625,0.075,15.5
2008-12-30 20:00:00,0,271,0.0,0.0909090909091,11.0,0.0701136363636,0.523181818182,18.8181818182
2009-01-02 12:00:00,0,63,0.0,0.0769230769231,13.0,0.08192307692310001,0.519230769231,19.1538461538
2009-02-17 16:00:00,0,1107,0.0,0.0,2.0,0.5,0.5,8.0
2009-10-09 19:00:00,0,5618,1.0,0.625,8.0,0.130208333333,0.33541666666700004,12.875
2009-10-11 12:00:00,0,40,0.0,0.0384615384615,26.0,0.107760683761,0.574123931624,17.1153846154
2009-11-03 09:00:00,0,548,0.0,0.2,5.0,0.118333333333,0.39666666666699996,17.0
2009-11-03 13:00:00,1,3,0.0,0.0,4.0,0.130208333333,0.254166666667,17.75
2010-10-01 00:00:00,0,7954,1.0,0.0,23.0,0.00641304347826,0.36043478260899997,16.7391304348
2010-10-01 14:00:00,1,13,0.0,0.0,13.0,0.0394230769231,0.463621794872,17.6923076923
2010-10-03 21:00:00,0,54,0.0,0.0,3.0,0.1,0.166666666667,6.0
2010-10-04 20:00:00,1,22,0.0,0.0,1.5,0.133333333333,0.266666666667,5.666666666669999
2010-12-13 23:00:00,0,1682,0.0,0.0,19.0,0.0587280701754,0.491447368421,16.315789473699997
2011-05-23 18:00:00,0,3858,0.0,0.0,11.0,0.128787878788,0.452424242424,20.0
2011-05-23 20:00:00,1,1,0.0,0.107142857143,14.0,0.11784226190500001,0.488898809524,21.964285714299997
2011-05-26 08:00:00,0,59,0.0,0.0,5.0,0.348,0.79,9.8
2011-06-01 20:00:00,0,155,0.0,0.0,4.0,0.20842013888900002,0.634305555556,17.25
2012-01-23 09:00:00,0,5652,0.0,0.214285714286,14.0,-0.0375,0.22946428571400002,14.5714285714
2012-01-25 09:00:00,0,47,0.0,0.0,5.0,-0.029292929292900005,0.315656565657,11.5454545455
2012-01-25 10:00:00,2,0,0.0,0.125,8.0,-0.003125,0.18333333333299998,10.375
2012-01-26 11:00:00,0,24,0.0,0.08333333333330001,12.0,0.103819444444,0.35625,14.083333333299999
2012-01-29 14:00:00,0,74,0.0,0.157894736842,9.5,0.105321637427,0.294897660819,18.684210526300003
