Date & Time,Subjectivity,Sentiment,Sentences/Post,Questions,Posts in last 24H,Inactivity,First posts,Words/Sentence
2013-01-31 10:00:00,0.390833333333,-0.05270833333330001,2.0,0.0,0,73782,0.0,32.0
2013-01-31 12:00:00,0.366666666667,-0.233333333333,2.0,0.0,1,1,0.0,22.0
2013-02-04 12:00:00,0.0,0.0,1.0,0.0,0,95,0.0,17.0
2013-02-23 09:00:00,0.34125,-0.13375,4.0,0.0,0,452,0.0,22.75
2013-02-23 11:00:00,0.533333333333,-0.0333333333333,1.0,0.0,1,1,0.0,13.0
2013-03-12 10:00:00,0.2,0.0,1.0,0.0,0,406,0.0,29.0
2013-03-19 15:00:00,0.51,0.07,1.0,0.0,0,172,0.0,49.0
2013-04-05 23:00:00,0.33333333333299997,0.233333333333,3.0,0.0,0,415,0.0,12.333333333299999
2013-04-15 18:00:00,0.0,0.0,1.0,0.0,0,234,0.0,11.0
2013-04-23 14:00:00,0.0,0.0,2.0,0.0,0,187,0.0,14.5
2013-05-26 12:00:00,0.37777777777800003,0.230555555556,2.0,0.0,0,789,0.0,29.0
2013-06-06 11:00:00,0.8,0.05,1.0,0.0,0,262,0.0,8.0
2013-06-13 22:00:00,0.18,0.021555555555599997,3.0,0.0,0,178,0.0,20.0
2013-06-14 22:00:00,0.0,0.0,2.0,0.0,1,23,0.0,12.0
2013-06-23 22:00:00,0.0,0.0,2.0,0.0,0,215,0.0,7.0
2013-07-01 10:00:00,0.0,0.0,1.0,0.0,0,179,0.0,10.0
2013-07-09 18:00:00,0.0,0.0,5.0,0.4,0,199,0.0,16.2
2013-07-10 13:00:00,0.075,0.0,4.0,0.5,1,18,0.0,15.0
2013-07-11 15:00:00,0.366666666667,0.15,3.0,0.0,0,25,0.0,26.0
2013-09-18 10:00:00,0.128571428571,0.0571428571429,7.0,0.428571428571,0,1650,0.0,6.42857142857
2013-09-19 22:00:00,0.266666666667,0.06666666666669999,3.0,0.0,0,35,0.0,12.0
2013-10-03 23:00:00,0.19305555555599999,0.09444444444439999,2.0,0.0,0,336,0.0,30.0
2013-10-31 19:00:00,0.45,0.05,2.0,0.0,0,667,0.0,9.5
2013-11-07 23:00:00,0.410777777778,0.0862222222222,2.5,0.0,0,171,0.0,13.2
2013-11-13 19:00:00,0.395,-0.24,5.0,0.0,0,139,0.0,14.2
2013-11-14 11:00:00,0.33125,0.0125,4.0,0.0,1,15,0.0,11.5
2013-11-15 21:00:00,0.2525,0.04666666666669999,4.0,0.0,0,33,0.0,25.5
2013-12-12 10:00:00,0.540625,0.126041666667,4.0,0.0,0,636,0.0,17.75
2013-12-30 11:00:00,0.933333333333,-0.0416666666667,1.0,0.0,0,432,0.0,29.0
2014-01-06 10:00:00,0.0,0.0,4.0,0.0,0,166,0.0,3.5
2014-07-09 19:00:00,0.0,0.0,1.0,0.0,0,4424,0.0,12.0
2014-08-03 17:00:00,0.0,0.0,2.0,0.0,0,597,0.0,9.0
2015-07-28 13:00:00,0.85,0.55,1.0,0.0,0,8611,0.0,13.0
