Date & Time,First posts,Inactivity,Posts in last 24H,Questions,Sentences/Post,Sentiment,Subjectivity,Words/Sentence
2014-10-13 16:00:00,0.0,88668,0,0.0,4.0,0.04916666666669999,0.275833333333,22.75
2014-12-02 17:00:00,0.0,1200,0,0.06666666666669999,15.0,0.0270833333333,0.235555555556,11.8
2014-12-05 20:00:00,0.0,74,0,0.0,11.0,-0.008333333333329999,0.231818181818,14.090909090899999
2014-12-22 21:00:00,0.0,408,0,0.0,1.0,0.5,0.8,11.0
2015-01-16 18:00:00,0.0,596,0,0.0,1.0,0.133333333333,0.166666666667,19.6666666667
2015-01-20 20:00:00,0.0,97,0,0.0,3.0,0.0,0.0,1.6666666666699999
2015-01-25 21:00:00,0.0,120,0,0.0,5.0,-0.021,0.26,18.6
2015-01-26 17:00:00,0.0,19,1,0.0,5.0,0.188786764706,0.479901960784,13.0
2015-01-29 00:00:00,0.0,54,0,0.0,2.0,-0.025,0.45,9.5
2015-01-29 22:00:00,0.0,21,1,0.0,1.0,0.166666666667,0.5666666666669999,5.0
2015-02-03 21:00:00,0.0,118,0,0.0,4.0,0.14703125,0.37291666666699996,11.25
2015-02-05 22:00:00,0.0,48,0,0.25,4.0,0.235416666667,0.358333333333,6.5
2015-02-10 16:00:00,0.0,113,0,0.0,2.0,0.08333333333330001,0.283333333333,2.5
2015-02-12 13:00:00,0.0,44,0,0.0,6.0,0.018055555555599997,0.443055555556,8.833333333330001
2015-02-13 10:00:00,0.0,20,1,0.0,8.0,0.159700520833,0.360833333333,10.125
2015-02-17 08:00:00,0.0,93,0,0.0,1.0,0.75,1.0,4.0
2015-02-21 19:00:00,0.0,106,0,0.0,2.0,0.055,0.44,6.0
2015-03-15 21:00:00,0.0,529,0,0.0,1.0,0.875,1.0,3.0
2015-03-16 21:00:00,0.0,23,1,0.14285714285700002,7.0,0.0571428571429,0.185714285714,12.4285714286
2015-03-17 19:00:00,0.0,21,1,0.25,1.5,0.0,0.0,7.5
2015-03-20 09:00:00,0.0,61,0,0.33333333333299997,3.0,-0.195833333333,0.525,14.666666666700001
2015-03-22 23:00:00,0.0,61,0,1.0,1.0,0.0,0.0,7.0
2015-03-23 12:00:00,0.0,12,1,0.0,2.0,0.0,0.0,4.0
2015-03-23 22:00:00,0.0,9,2,0.4,5.0,-0.2,0.2,9.6
2015-03-24 16:00:00,0.0,17,1,0.0,5.5,-0.0613888888889,0.370833333333,15.5
2015-03-27 14:00:00,0.0,69,0,0.0,2.0,0.2125,0.35,10.0
2015-03-27 23:00:00,0.0,8,1,0.0,2.0,0.1,0.27083333333299997,13.0
2015-03-31 19:00:00,0.0,91,0,0.0,3.0,0.0333333333333,0.133333333333,9.666666666669999
2015-04-03 16:00:00,0.0,68,0,0.5,2.0,0.266666666667,0.433333333333,19.5
2015-04-13 21:00:00,0.0,244,0,0.0,1.0,0.0,0.0,9.0
2015-04-15 10:00:00,0.0,36,0,0.0,1.0,0.0,0.0,3.0
2015-04-18 20:00:00,0.0,81,0,0.0,2.0,0.5,0.5,5.0
2015-04-20 15:00:00,0.0,42,0,0.0,2.0,0.675,0.933333333333,16.0
2015-04-29 09:00:00,0.0,209,0,0.0909090909091,11.0,0.183522727273,0.42803030303,15.6363636364
2015-04-30 21:00:00,0.0,35,0,0.0,5.0,-0.0791666666667,0.7683333333329999,10.2
2015-05-09 23:00:00,0.0,217,0,0.33333333333299997,3.0,-0.15,0.45,10.6666666667
2015-05-11 23:00:00,0.0,47,0,0.0,2.33333333333,0.0763888888889,0.1,4.0
2015-05-17 22:00:00,0.0,142,0,0.0,2.0,0.266666666667,0.608333333333,11.5
2015-06-01 18:00:00,0.0,355,0,0.0,5.0,-0.05333333333330001,0.173333333333,6.6
2015-07-09 14:00:00,0.0,907,0,0.0,2.0,0.46875,0.5,3.0
2015-08-03 20:00:00,0.0,605,0,0.0,11.0,0.09401515151519999,0.532803030303,15.7272727273
2015-08-04 22:00:00,0.0,25,0,0.0,2.0,0.28875,0.484,14.2
2015-08-06 15:00:00,0.0,40,0,0.0,2.0,0.34375,0.45,5.5
2015-08-07 17:00:00,0.0,25,0,0.14285714285700002,7.0,0.0857142857143,0.311904761905,6.8571428571399995
2015-08-12 12:00:00,0.0,114,0,0.0,2.0,0.34375,0.45,4.0
2015-08-16 22:00:00,0.0,105,0,0.125,8.0,0.11677083333300001,0.39833333333300003,17.625
2015-08-17 18:00:00,0.0,19,1,0.0,5.0,0.15,0.34,7.6
2015-08-18 15:00:00,0.0,20,1,0.0,4.0,0.0,0.0,3.75
2015-08-18 18:00:00,0.0,2,2,0.28571428571400004,7.0,-0.09166666666670001,0.457738095238,8.42857142857
2015-08-19 09:00:00,0.0,14,2,0.0,2.0,0.0,0.0,11.0
2015-08-23 18:00:00,0.0,104,0,1.0,1.0,0.0,0.0,14.0
2015-08-23 19:00:00,0.0,0,1,0.0,2.0,0.0,0.0,2.0
2015-08-27 22:00:00,0.0,98,0,0.14285714285700002,3.0,-0.08392857142860001,0.46428571428599996,8.71428571429
2015-08-30 10:00:00,0.0,59,0,0.0,3.0,-0.158333333333,0.241666666667,6.666666666669999
2015-08-31 09:00:00,0.0,22,1,0.0,3.0,-0.07142857142860001,0.664761904762,18.428571428599998
2015-09-04 22:00:00,0.0,108,0,0.0,1.0,-0.25,0.95,12.0
2015-09-16 21:00:00,0.0,286,0,0.0,2.0,-0.4375,0.45,8.0
2015-09-19 01:00:00,0.0,51,0,0.166666666667,6.0,0.003125,0.29166666666700003,7.166666666669999
2015-09-25 14:00:00,0.0,156,0,0.111111111111,18.0,-0.0018518518518499999,0.200462962963,11.777777777799999
2015-09-29 11:00:00,0.0,92,0,0.181818181818,3.0,-0.06287878787880001,0.265909090909,8.63636363636
2015-09-29 22:00:00,0.0,10,3,0.0,1.0,0.166666666667,0.5666666666669999,5.0
2015-09-30 22:00:00,0.0,23,1,0.0,3.0,0.0,0.0,3.66666666667
2015-10-06 21:00:00,0.0,142,0,0.5,2.0,0.0,0.15,5.5
2015-10-10 23:00:00,0.0,97,0,0.0,21.0,-0.0164682539683,0.420238095238,16.380952381
2015-10-12 23:00:00,0.0,47,0,0.0,1.0,-0.0416666666667,0.533333333333,4.0
2015-10-15 22:00:00,0.0,70,0,0.0,1.0,0.166666666667,0.5666666666669999,6.0
2015-11-19 19:00:00,0.0,836,0,0.0,3.0,0.0,0.0,15.333333333299999
2015-12-14 17:00:00,0.0,597,0,0.0,1.0,0.0,0.0,4.0
2016-01-09 22:00:00,0.0,628,0,0.0,3.0,0.120833333333,0.520833333333,4.33333333333
2016-01-16 22:00:00,0.0,167,0,0.0,3.0,0.18611111111099998,0.366666666667,10.3333333333
2016-03-12 22:00:00,0.0,1343,0,0.0,4.0,0.01875,0.5625,18.25
2016-04-02 17:00:00,0.0,498,0,0.0,2.0,0.0,0.45,15.0
2016-04-07 19:00:00,0.0,121,0,0.0,2.0,0.54375,0.85,13.0
2016-05-08 20:00:00,0.0,744,0,0.0,5.0,0.0241666666667,0.307333333333,16.2
2016-05-09 08:00:00,0.0,11,1,0.0,3.0,0.133333333333,0.155555555556,11.666666666700001
2016-05-21 18:00:00,0.0,297,0,0.222222222222,9.0,0.00671296296296,0.440740740741,9.77777777778
2016-06-03 20:00:00,0.0,313,0,0.2,5.0,-0.215,0.59,9.2
2016-06-05 22:00:00,0.0,49,0,0.0,10.0,0.057583333333300006,0.33583333333300003,13.6
2016-06-11 22:00:00,0.0,143,0,0.0,4.0,0.0125,0.0625,12.0
2016-06-21 19:00:00,0.0,236,0,0.33333333333299997,3.0,0.19138888888900002,0.356666666667,7.666666666669999
2016-07-04 19:00:00,0.0,311,0,0.33333333333299997,3.0,0.031666666666700004,0.666666666667,8.666666666669999
2016-07-06 23:00:00,0.0,51,0,0.0,2.0,-0.25,0.35,15.0
2016-07-22 16:00:00,0.0,376,0,0.0,2.0,-0.325,0.45,8.5
2016-09-04 20:00:00,0.0,1059,0,0.0,4.0,-0.204166666667,0.513888888889,13.75
2016-10-06 23:00:00,0.0,770,0,0.0,11.0,0.0818181818182,0.314393939394,9.909090909089999
2016-10-28 21:00:00,0.0,525,0,0.0,2.5,0.24305555555599997,0.5666666666669999,6.666666666669999
2016-11-05 22:00:00,0.0,192,0,0.0,5.0,0.025,0.27,9.2
2016-11-24 14:00:00,0.0,447,0,0.0,4.0,0.127083333333,0.316666666667,9.75
2016-12-07 21:00:00,0.0,318,0,0.0,2.0,0.08333333333330001,0.283333333333,10.0
2017-01-05 14:00:00,0.0,688,0,0.0,1.0,0.84375,0.975,5.0
2017-01-08 00:00:00,0.0,57,0,0.2,5.0,-0.0525,0.496666666667,10.8
2017-01-25 22:00:00,0.0,429,0,0.0,3.5,0.152604166667,0.33333333333299997,9.0
2017-01-26 21:00:00,0.0,22,2,0.0,14.0,0.0845238095238,0.355158730159,15.7857142857
2017-01-29 21:00:00,1.0,71,0,0.0,1.0,-0.0625,0.2,8.0
2017-02-10 22:00:00,0.0,288,0,0.0,4.0,-0.1,0.2375,10.0
2017-09-27 17:00:00,0.0,5490,0,0.2,10.0,-0.027833333333299997,0.280333333333,11.2
2017-09-29 18:00:00,0.0,48,0,0.1,10.0,0.136666666667,0.24333333333299997,12.5
2017-09-30 21:00:00,0.0,26,0,0.0,8.0,0.0166666666667,0.459027777778,10.375
