Date & Time,First posts,Inactivity,Posts in last 24H,Questions,Sentences/Post,Sentiment,Subjectivity,Words/Sentence,ETD
2013-11-24 19:00:00,0.0,80919,0,0.0909090909091,11.0,0.153257575758,0.542424242424,17.2727272727,589
2013-11-24 20:00:00,0.0,0,1,0.166666666667,6.0,0.05833333333330001,0.425,10.6666666667,589
2013-12-13 18:00:00,0.0,453,0,0.0,10.0,0.262277777778,0.512083333333,13.0,570
2014-02-05 11:00:00,0.0,1288,0,0.0,8.0,0.096875,0.446875,13.0,516
2014-02-21 09:00:00,0.0,381,0,0.0,10.0,0.110375,0.38925,15.2,500
2014-03-05 09:00:00,0.0,287,0,0.176470588235,17.0,0.0994852941176,0.301544117647,12.4705882353,488
2014-03-05 10:00:00,0.0,0,1,0.0,14.0,0.13025793650800002,0.36994047619000003,14.7142857143,488
2014-03-17 16:00:00,0.0,293,0,0.0,6.0,-0.05,0.506944444444,16.8333333333,476
2014-03-21 16:00:00,0.0,95,0,0.0,3.0,0.316666666667,0.516666666667,14.666666666700001,472
2014-03-23 11:00:00,0.0,42,0,0.0,8.0,0.1121875,0.498958333333,17.625,470
2014-03-24 17:00:00,0.0,29,0,0.0,11.0,0.11121212121200001,0.5067676767679999,19.636363636400002,469
2014-04-02 19:00:00,0.0,217,0,0.0,8.0,0.143055555556,0.34163194444399997,16.375,460
2014-04-17 19:00:00,0.0,359,0,0.0,4.0,0.11578125,0.19390625,9.25,445
2014-04-25 03:00:00,0.0,175,0,0.0,5.0,0.18333333333299998,0.366666666667,13.0,437
2014-04-27 16:00:00,0.0,60,0,0.0,4.0,0.289166666667,0.60625,12.75,435
2014-05-11 22:00:00,0.0,341,0,0.0,1.5,-0.3,0.433333333333,2.66666666667,420
2014-05-17 12:00:00,0.0,133,0,0.0,6.0,-0.0966666666667,0.6745833333329999,12.0,415
2014-05-22 12:00:00,0.0,119,0,0.14285714285700002,7.0,0.314880952381,0.542261904762,13.0,410
2014-05-23 20:00:00,0.0,31,0,0.0,5.0,0.175,0.3,9.2,409
2014-06-02 22:00:00,0.0,241,0,0.2,5.0,0.0631666666667,0.6026111111110001,10.8,398
2014-06-11 16:00:00,0.0,209,0,0.0,3.0,0.18333333333299998,0.3,6.666666666669999,390
2014-06-17 18:00:00,0.0,145,0,0.0,10.0,0.21833333333299998,0.429166666667,11.8,384
2014-06-18 10:00:00,0.0,15,1,0.0,3.0,0.015972222222200003,0.301388888889,16.0,383
2014-08-08 11:00:00,0.0,1224,0,0.0,1.0,0.75,0.9666666666670001,14.0,332
2014-08-27 18:00:00,0.0,462,0,0.4,5.0,0.1,0.265,8.6,313
2014-09-03 13:00:00,0.0,162,0,0.0,5.0,-0.045,0.46666666666699996,12.8,306
2014-09-08 15:00:00,0.0,121,0,0.0,7.0,0.172678571429,0.582142857143,8.0,301
2014-09-17 12:00:00,0.0,212,0,0.0,13.0,0.147307692308,0.38961538461499995,12.6923076923,292
2014-09-30 14:00:00,0.0,313,0,0.0,3.0,0.158333333333,0.29166666666700003,11.666666666700001,279
2014-10-09 17:00:00,0.0,218,0,0.166666666667,6.0,0.08125,0.277083333333,8.833333333330001,270
2014-10-12 20:00:00,0.0,74,0,0.0,5.0,0.185,0.36,11.6,267
2014-10-13 19:00:00,0.0,22,1,0.0,7.0,1.58603289232e-17,0.37380952381,12.5714285714,266
2014-10-14 17:00:00,0.0,21,1,0.0,25.0,-0.0075277777777799995,0.287,22.6,265
2014-10-16 14:00:00,0.0,44,0,0.0,4.0,0.225,0.475,12.25,263
2015-01-15 19:00:00,0.0,2188,0,0.0,3.0,0.18333333333299998,0.316666666667,9.666666666669999,172
2015-01-17 20:00:00,0.0,48,0,0.33333333333299997,3.0,0.0,0.0,17.0,170
2015-01-19 10:00:00,0.0,37,0,0.166666666667,6.0,0.04791666666669999,0.18333333333299998,11.666666666700001,168
2015-01-19 11:00:00,0.0,0,1,0.0,1.0,0.5,1.0,29.0,168
2015-03-22 11:00:00,0.0,1487,0,0.0,1.0,0.7,1.0,7.0,106
2015-04-20 18:00:00,0.0,702,0,0.0,4.0,0.25,0.375,12.25,77
2015-07-06 20:00:00,0.0,1849,0,0.0,6.0,0.103125,0.371875,13.0,0
