Date & Time,First posts,Inactivity,Posts in last 24H,Questions,Sentences/Post,Sentiment,Subjectivity,Words/Sentence
2014-05-14 21:00:00,0.0,85025,0,0.0,1.0,0.55,0.85,29.0
2014-06-14 12:00:00,0.0,734,0,0.0,3.0,-0.075,0.233333333333,10.3333333333
2014-06-16 12:00:00,0.0,47,0,0.0,10.0,-0.0143333333333,0.25,14.0
2014-07-17 21:00:00,0.0,752,0,0.0,20.0,0.0602083333333,0.2175,13.3
2014-11-05 21:00:00,0.0,2663,0,0.0,3.0,-0.111111111111,0.6,8.0
2014-12-02 14:00:00,0.0,640,0,0.0,4.0,0.1796875,0.35,11.75
2014-12-02 23:00:00,0.0,8,1,0.0,1.0,0.266666666667,0.266666666667,11.6666666667
2014-12-06 07:00:00,0.0,79,0,0.0,3.0,0.0,0.0333333333333,15.0
2015-01-08 12:00:00,0.0,796,0,0.0,3.0,0.0569444444444,0.688888888889,16.0
2015-01-15 13:00:00,0.0,168,0,0.0,8.0,1.38777878078e-17,0.375,9.125
2015-01-15 19:00:00,0.0,5,1,0.0,7.0,0.124553571429,0.560952380952,17.7142857143
2015-01-23 11:00:00,0.0,183,0,0.0,3.0,0.214583333333,0.316666666667,3.66666666667
2015-01-28 20:00:00,0.0,128,0,0.0,6.0,0.0541666666667,0.245833333333,16.8333333333
2015-01-29 08:00:00,0.0,11,1,0.0,5.0,0.160666666667,0.496666666667,25.8
2015-01-29 16:00:00,0.0,7,2,0.0,2.0,0.11625,0.75,15.5
2015-01-30 08:00:00,0.0,15,2,0.0,7.0,0.0642857142857,0.217857142857,11.5714285714
2015-02-03 18:00:00,0.0,105,0,0.0,4.0,0.210833333333,0.383333333333,10.5
2015-02-05 19:00:00,0.0,48,0,0.0,4.0,0.229166666667,0.529166666667,6.25
2015-02-13 12:00:00,0.0,184,0,0.0,6.0,-0.00486111111111,0.334722222222,13.6666666667
2015-02-16 16:00:00,0.0,75,0,0.0,2.0,0.4375,0.5,5.0
2015-02-17 16:00:00,0.0,23,1,0.0,5.0,0.0608333333333,0.251333333333,14.4
2015-02-25 21:00:00,0.0,196,0,0.0,1.0,0.6875,0.9,9.0
2015-02-26 15:00:00,0.0,17,1,0.0,4.0,-0.14375,0.545833333333,12.5
2015-02-26 19:00:00,0.0,3,2,0.333333333333,6.0,0.133333333333,0.366666666667,9.83333333333
2015-03-11 06:00:00,0.0,298,0,0.285714285714,7.0,-0.150148809524,0.431458333333,16.2857142857
2015-03-12 12:00:00,0.0,29,0,0.0,1.0,0.0,0.0,3.0
2015-03-23 15:00:00,0.0,266,0,0.0,4.0,0.0347222222222,0.251111111111,12.75
2015-03-30 20:00:00,0.0,172,0,0.0,2.0,-0.125,0.22,9.4
2015-03-31 14:00:00,0.0,17,2,0.0,3.0,0.0,0.0,5.33333333333
2015-03-31 17:00:00,0.0,2,3,0.0,1.0,0.0,0.0,18.0
2015-04-01 07:00:00,0.0,13,2,0.0,1.0,0.0,0.0,13.0
2015-04-04 14:00:00,0.0,78,0,0.0,1.0,0.75,0.8,7.0
2015-04-08 13:00:00,0.0,94,0,0.333333333333,3.0,0.0694444444444,0.427777777778,12.3333333333
2015-04-08 14:00:00,0.0,0,1,0.0,3.0,0.0733333333333,0.16,17.3333333333
2015-04-09 12:00:00,0.0,21,2,0.0,3.0,-0.161111111111,0.488888888889,9.33333333333
2015-04-19 18:00:00,0.0,245,0,0.0,1.0,0.0,0.0,3.0
2015-04-22 15:00:00,0.0,68,0,0.0,7.0,0.0241071428571,0.417857142857,14.0
2015-04-29 09:00:00,0.0,161,0,0.222222222222,9.0,0.190277777778,0.402530864198,19.2222222222
2015-04-29 14:00:00,0.0,4,1,0.0,1.0,0.0,0.0,3.5
2015-05-11 21:00:00,0.0,294,0,0.0,4.0,0.0,0.0,1.75
2015-05-13 08:00:00,0.0,34,0,0.0,6.0,0.0826388888889,0.466666666667,13.3333333333
2015-05-20 08:00:00,0.0,167,0,0.0,3.5,-0.01875,0.533333333333,11.5
2015-05-20 20:00:00,0.0,11,2,0.0,12.0,0.112013888889,0.434027777778,10.9166666667
2015-06-15 17:00:00,0.0,620,0,0.0,10.0,0.0354166666667,0.3,9.6
2015-06-16 17:00:00,0.0,23,1,0.0,4.0,0.0730208333333,0.596875,13.75
2015-07-09 23:00:00,0.0,557,0,0.0,3.0,0.105555555556,0.266666666667,12.6666666667
2015-07-15 18:00:00,0.0,138,0,0.0,1.0,0.416666666667,0.7,23.0
2015-07-21 21:00:00,0.0,146,0,0.0,2.0,0.4375,0.875,7.0
2015-07-30 17:00:00,0.0,211,0,0.0,4.0,0.00555555555556,0.625,13.75
2015-08-04 15:00:00,0.0,117,0,0.0,4.0,-0.0197916666667,0.758333333333,18.0
2015-08-07 12:00:00,0.0,68,0,0.0,2.0,0.1625,0.4625,9.5
2015-08-19 11:00:00,0.0,286,0,0.0,3.0,-0.333333333333,0.333333333333,9.0
2015-08-19 18:00:00,0.0,6,1,0.0,4.0,0.009375,0.45625,12.0
2015-08-20 20:00:00,0.0,25,0,0.0,4.0,0.05,0.1125,8.0
2015-08-31 12:00:00,0.0,255,0,0.0,5.0,0.4275,0.52,13.4
2015-09-02 07:00:00,0.0,42,0,0.333333333333,3.0,0.0,0.0333333333333,9.0
2015-09-10 08:00:00,0.0,192,0,0.0,4.0,0.00833333333333,0.291666666667,9.0
2015-09-10 14:00:00,0.0,5,1,0.25,4.0,0.0125,0.2625,11.0
2015-09-18 11:00:00,0.0,188,0,0.0,3.0,0.0333333333333,0.1,8.33333333333
2015-09-18 17:00:00,0.0,5,1,0.0,1.0,0.6875,0.9,7.0
2015-09-19 12:00:00,0.0,18,1,0.0,1.0,0.4,0.6,15.0
2015-10-06 15:00:00,0.0,410,0,0.0,6.0,0.234375,0.677083333333,17.1666666667
2015-10-13 07:00:00,0.0,159,0,0.0,1.0,0.0,0.0,10.0
2015-10-20 09:00:00,0.0,169,0,0.0,15.0,0.000666666666667,0.264888888889,17.0666666667
