Date & Time,First posts,Inactivity,Posts in last 24H,Questions,Sentences/Post,Sentiment,Subjectivity,Words/Sentence
2008-03-30 23:00:00,0.0,31363,0,0.333333333333,3.0,0.0888888888889,0.311111111111,22.6666666667
2008-04-01 11:00:00,0.0,35,0,0.125,8.0,-0.0398090277778,0.526736111111,21.875
2008-04-01 21:00:00,0.0,9,1,0.0,2.0,0.0,0.1,19.5
2008-04-01 22:00:00,0.0,0,2,0.0,5.0,0.105,0.488333333333,20.8
2008-04-02 14:00:00,0.0,15,2,0.0,9.0,0.0740740740741,0.242592592593,21.3333333333
2008-04-04 09:00:00,0.0,42,0,0.0,4.0,-0.175,0.275,16.5
2008-04-04 10:00:00,0.0,0,1,0.4,5.0,-0.025,0.266666666667,16.6
2008-04-17 12:00:00,0.0,313,0,0.25,20.0,0.00483333333333,0.257916666667,13.4
2008-04-19 17:00:00,0.0,52,0,0.0,2.0,0.0,0.0,3.5
2008-04-20 22:00:00,0.0,28,0,0.0,4.0,0.309375,0.440625,15.75
2008-04-25 11:00:00,0.0,108,0,0.1,10.0,0.0680555555556,0.406388888889,17.0
2008-04-26 13:00:00,0.0,25,0,0.0,6.0,0.0811111111111,0.274444444444,24.0
2008-04-27 13:00:00,0.0,23,1,0.0,5.0,0.0628787878788,0.569696969697,15.7272727273
2008-05-01 12:00:00,0.0,94,0,0.1,4.5,-0.0623888888889,0.383333333333,14.8
2008-05-01 13:00:00,0.0,0,2,0.0555555555556,9.0,0.0068287037037,0.4125,18.6111111111
2008-05-05 10:00:00,0.0,92,0,0.0,4.0,0.0025,0.435416666667,16.5
2008-05-07 10:00:00,0.0,47,0,0.0,4.0,0.125,0.316666666667,13.75
2008-05-09 21:00:00,0.0,58,0,0.333333333333,7.0,0.0241666666667,0.37,8.53333333333
2008-05-10 12:00:00,0.0,14,2,0.0,2.0,0.1875,0.25,7.5
2008-05-17 12:00:00,0.0,167,0,0.315789473684,19.0,-0.0224415204678,0.332748538012,10.7368421053
2008-05-17 21:00:00,0.0,8,1,0.285714285714,6.5,0.0660714285714,0.182142857143,9.28571428571
2008-05-18 21:00:00,0.0,23,2,0.0,6.0,-0.0563888888889,0.250138888889,17.25
2008-05-18 22:00:00,0.0,0,2,0.0,2.0,0.241666666667,0.525,34.0
2008-05-20 14:00:00,0.0,39,0,0.0,3.0,0.386458333333,0.745833333333,32.3333333333
2008-05-20 16:00:00,0.0,1,1,0.0,7.0,0.025,0.371428571429,18.2857142857
2008-05-22 12:00:00,0.0,43,0,0.571428571429,7.0,0.0460317460317,0.284126984127,11.5714285714
2008-05-23 13:00:00,0.0,24,0,0.166666666667,2.5,0.109722222222,0.377777777778,11.1666666667
2008-05-24 10:00:00,0.0,20,2,0.0,8.0,0.01875,0.1134375,16.5
2008-05-24 20:00:00,0.0,9,1,0.25,4.0,0.0270833333333,0.191666666667,23.75
2008-05-25 11:00:00,0.0,14,1,0.0,4.5,0.149166666667,0.373333333333,22.6
2008-05-26 11:00:00,0.0,23,2,0.0,3.0,-0.00777777777778,0.165555555556,14.0
2008-05-27 17:00:00,0.0,29,0,0.125,3.5,0.0495833333333,0.454166666667,17.625
2008-05-28 19:00:00,0.0,25,0,0.0,6.0,-0.00666666666667,0.523333333333,19.6666666667
2008-06-02 13:00:00,0.0,113,0,0.5,8.0,-0.00625,0.025,7.125
2008-06-04 13:00:00,0.0,47,0,0.0,6.0,0.265277777778,0.872685185185,16.1666666667
2008-06-07 11:00:00,0.0,69,0,0.0,9.5,-0.0518541666667,0.539618055556,17.1
2008-06-07 20:00:00,0.0,8,2,0.0,1.0,0.0,0.0,3.0
2008-06-09 11:00:00,0.0,38,0,0.0,5.66666666667,-0.0805409356725,0.534561403509,19.0
2008-06-11 12:00:00,0.0,48,0,0.2,15.0,0.038,0.272222222222,12.7333333333
2008-06-11 13:00:00,0.0,0,1,0.0,6.0,-0.1,0.2,17.0
2008-06-11 18:00:00,0.0,4,2,0.0,5.0,0.09,0.22,19.6
