Date & Time,First posts,Inactivity,Posts in last 24H,Questions,Sentences/Post,Sentiment,Subjectivity,Words/Sentence
2004-12-16 23:00:00,1.0,2563,0,0.0,10.0,0.141666666667,0.38,13.4
2004-12-17 13:00:00,0.0,13,1,0.0,10.0,0.09375,0.428333333333,15.3
2004-12-17 14:00:00,0.0,0,2,0.0,26.0,-0.0361792200855,0.503779380342,15.3076923077
2004-12-17 15:00:00,0.0,0,3,0.0,6.0,0.0260416666667,0.335416666667,16.6666666667
2004-12-17 22:00:00,0.0,6,5,0.0,7.0,-0.024880952381,0.445238095238,19.8571428571
2004-12-19 21:00:00,0.0,46,0,0.0,12.5,-0.0359054487179,0.387884615385,16.6923076923
2004-12-19 22:00:00,0.0,0,2,0.0,33.0,0.00918560606061,0.46009469697,17.6363636364
2004-12-20 09:00:00,0.0,10,3,0.0,1.0,-0.15,0.35,22.0
2004-12-20 12:00:00,0.0,2,4,0.0,6.0,0.0238888888889,0.598333333333,11.1666666667
2004-12-20 16:00:00,0.0,3,5,0.0,13.0,0.00147435897436,0.252564102564,17.1538461538
2004-12-20 17:00:00,0.0,0,6,0.0,20.0,0.043,0.353,13.5
2004-12-23 12:00:00,0.5,66,0,0.333333333333,12.0,0.05859375,0.249652777778,10.8333333333
2004-12-23 14:00:00,0.0,1,2,0.03125,16.0,-0.00604631696429,0.313950892857,12.40625
2004-12-23 16:00:00,0.0,1,4,0.285714285714,3.5,0.104952380952,0.198761904762,16.0
2004-12-23 17:00:00,0.0,0,6,0.0,3.0,-0.0208333333333,0.145833333333,5.66666666667
2004-12-23 22:00:00,0.0,4,7,0.0,4.0,-0.1375,0.3,13.75
2004-12-25 20:00:00,0.0,45,0,0.0,4.0,0.180208333333,0.470833333333,18.5
2004-12-26 15:00:00,0.0,18,1,0.0,7.0,0.0371428571429,0.514285714286,19.0
2005-01-08 00:00:00,0.0,296,0,0.0,4.0,-0.0791666666667,0.432291666667,6.5
2005-01-08 01:00:00,0.0,0,1,0.0,4.0,-0.14,0.25,10.25
2005-01-08 21:00:00,0.0,19,2,0.5,2.0,0.0,0.0,10.5
2005-01-09 10:00:00,0.0,12,1,1.0,1.0,0.0,0.0,10.0
2005-01-10 11:00:00,0.0,24,0,0.0,7.0,0.0587962962963,0.162037037037,10.0666666667
2005-01-15 19:00:00,0.0,127,0,0.0769230769231,6.0,0.1,0.208653846154,12.5384615385
2005-01-16 11:00:00,0.0,15,2,1.0,3.0,0.0,0.0,4.0
2005-01-17 23:00:00,0.0,35,0,0.0,8.0,0.1371875,0.471875,19.0
2005-01-18 00:00:00,0.0,0,1,0.0,10.0,0.0233333333333,0.108,16.8
2005-01-19 10:00:00,0.0,33,0,0.0833333333333,12.0,0.203680555556,0.592361111111,13.5833333333
2005-01-19 13:00:00,0.0,2,1,0.285714285714,7.0,0.0416666666667,0.185714285714,13.8571428571
2005-01-20 15:00:00,1.0,25,0,0.222222222222,9.0,0.0187037037037,0.37024691358,13.8888888889
2005-01-20 16:00:00,1.0,0,1,0.166666666667,12.0,0.0570138888889,0.284722222222,13.3333333333
2005-01-20 17:00:00,0.0,0,2,0.4,2.0,0.0,0.0,5.8
2005-01-20 21:00:00,0.0,3,4,0.0,3.25,-0.00277777777778,0.256666666667,16.9333333333
2005-01-20 22:00:00,0.0,0,8,0.0,5.0,-0.01,0.06,12.6
2005-01-21 10:00:00,0.0,11,9,0.0,4.0,0.0,0.15,15.5
2005-01-21 15:00:00,0.0,4,10,0.0,10.0,0.0242708333333,0.102708333333,4.9
2005-01-22 16:00:00,0.0,24,0,0.0,11.0,0.106060606061,0.289393939394,13.6363636364
2005-01-22 17:00:00,0.0,0,1,0.5,2.0,-0.40625,0.45,10.0
2005-01-24 10:00:00,0.0,40,0,0.0526315789474,19.0,-0.0352887426901,0.465160818713,13.3684210526
2005-01-25 12:00:00,0.0,25,0,0.0,5.0,0.005,0.45,13.4
2005-01-25 13:00:00,0.0,0,1,0.0,9.0,0.222222222222,0.577777777778,12.8888888889
2005-01-25 14:00:00,0.0,0,2,0.0,3.0,-0.0111111111111,0.361111111111,14.0
2005-01-25 21:00:00,0.0,6,3,0.0,7.0,0.0904761904762,0.180952380952,14.4285714286
2005-01-26 15:00:00,0.0,17,1,0.0,7.5,0.1233125,0.2985,14.1333333333
2005-01-27 12:00:00,0.0,20,2,0.0,10.0,0.0725,0.212777777778,15.4
2005-01-28 10:00:00,0.0,21,1,0.0625,8.0,0.0417838541667,0.544375,18.4375
2005-01-29 09:00:00,0.0,22,2,0.142857142857,6.5,0.0428571428571,0.169642857143,10.1428571429
2005-01-30 09:00:00,0.0,23,2,0.0,3.0,-0.183035714286,0.619642857143,9.42857142857
2005-01-30 13:00:00,0.0,3,2,0.0,7.0,0.0142857142857,0.2,10.7142857143
2005-01-31 10:00:00,0.0,20,1,0.0,10.0,-0.041,0.3705,15.5
2005-01-31 19:00:00,0.0,8,1,0.0357142857143,9.33333333333,0.0896577380952,0.28125,11.1071428571
2005-02-01 12:00:00,0.0,16,3,0.0,6.0,0.190277777778,0.384722222222,13.5
2005-02-04 10:00:00,0.0,69,0,0.0,5.0,-0.05,0.27,17.0
2005-02-04 17:00:00,0.0,6,1,0.0,20.0,-0.0575,0.250138888889,13.55
2005-02-06 11:00:00,0.0,41,0,0.0,3.5,0.160119047619,0.328571428571,11.2857142857
2005-02-07 10:00:00,0.0,22,2,0.0333333333333,30.0,0.0526666666667,0.318333333333,17.1333333333
2005-02-09 12:00:00,0.0,49,0,0.0,9.0,-0.0794444444444,0.441666666667,13.2222222222
2005-02-14 13:00:00,0.0,120,0,0.0,6.0,0.114583333333,0.266666666667,11.3333333333
2005-02-14 22:00:00,0.0,8,1,0.142857142857,7.0,0.0571428571429,0.335714285714,12.7142857143
2005-02-15 11:00:00,0.0,12,2,0.214285714286,6.5,0.0217261904762,0.382142857143,12.9285714286
2005-02-16 18:00:00,0.0,30,0,0.0,21.0,-0.0362896825397,0.393571428571,14.0476190476
2005-02-17 15:00:00,0.0,20,1,0.0,10.0,-0.10725,0.521166666667,18.7
2005-02-18 11:00:00,0.0,19,1,0.0,7.0,0.0675595238095,0.356071428571,16.7142857143
2005-02-18 15:00:00,0.0,3,2,0.0,7.5,-0.00166666666667,0.426666666667,12.0
2005-02-18 21:00:00,0.0,5,3,0.0,7.0,-0.0642857142857,0.421428571429,10.7142857143
2005-02-19 16:00:00,0.0,18,1,0.0,12.0,-0.0115625,0.1825,14.6666666667
2005-02-20 01:00:00,0.0,8,1,0.0,10.0,-0.038,0.521666666667,13.6
2005-02-20 02:00:00,0.0,0,2,0.0,3.0,0.211111111111,0.325,32.0
2005-02-20 11:00:00,0.0,8,3,1.0,1.0,0.0,0.0,9.0
2005-02-21 00:00:00,0.0,12,3,0.0,21.0,0.019246031746,0.419841269841,13.8571428571
2005-02-21 16:00:00,0.0,15,1,0.0,4.0,0.210416666667,0.554166666667,7.5
2005-02-21 20:00:00,0.0,3,2,0.25,4.0,-0.1875,0.575,15.0
2005-02-21 21:00:00,0.0,0,3,0.0,1.0,0.0,0.0,3.5
2005-02-22 10:00:00,0.0,12,4,0.0,4.0,0.1,0.175,15.5
2005-02-23 23:00:00,0.0,36,0,0.0,6.0,-0.0166666666667,0.0166666666667,9.0
2005-02-26 18:00:00,0.0,66,0,0.0,4.0,0.0,0.025,14.75
2005-03-03 12:00:00,0.0,113,0,0.0,2.5,-0.1975,0.266666666667,8.16666666667
2005-03-03 23:00:00,0.0,10,2,0.6,5.0,-0.04375,0.27,7.0
2005-03-04 11:00:00,0.0,11,3,0.0,4.0,0.0104166666667,0.258333333333,15.5
2005-03-04 16:00:00,0.0,4,2,0.142857142857,7.0,0.0654761904762,0.383333333333,20.0
2005-03-06 15:00:00,0.0,46,0,0.0,2.0,0.1,0.375,23.5
2005-03-07 10:00:00,0.0,18,1,0.0,7.0,0.127380952381,0.304523809524,10.9285714286
2005-03-07 21:00:00,0.0,10,2,0.0,18.0,-0.016875,0.350462962963,17.0
2005-03-08 19:00:00,0.0,21,1,0.0,4.5,0.00802469135802,0.45,14.4444444444
2005-03-09 11:00:00,0.0,15,2,0.0,4.0,-0.128125,0.4475,15.5
2005-03-09 14:00:00,0.0,2,3,0.0,6.0,0.245138888889,0.452777777778,15.5
2005-03-09 17:00:00,0.0,2,4,0.0344827586207,29.0,0.117816091954,0.425459770115,18.1379310345
2005-03-09 18:00:00,0.0,0,5,0.0,3.0,-0.166666666667,0.3,14.3333333333
2005-03-10 09:00:00,0.0,14,4,0.0,4.0,-0.0768055555556,0.419305555556,21.5
2005-03-10 10:00:00,0.0,0,5,0.0,6.0,-0.0875,0.35,18.8333333333
2005-03-10 14:00:00,0.0,3,5,0.0,9.0,0.0916666666667,0.322222222222,14.5555555556
2005-03-11 16:00:00,0.0,25,0,0.0,6.0,0.141666666667,0.233333333333,10.8333333333
2005-03-14 21:00:00,0.0,76,0,0.5,2.0,0.0,0.0,11.5
2005-03-15 17:00:00,0.0,19,1,0.0,3.0,-0.116666666667,0.466666666667,24.0
2005-03-18 09:00:00,0.0,63,0,0.0,5.0,0.240378787879,0.551717171717,19.4545454545
2005-03-24 19:00:00,0.0,153,0,0.0454545454545,22.0,0.0181818181818,0.357575757576,17.5909090909
2005-03-25 11:00:00,0.0,15,1,0.5,6.0,0.0458333333333,0.398611111111,18.8333333333
2005-03-27 17:00:00,0.0,53,0,0.0,13.0,0.0467948717949,0.352564102564,15.0769230769
2005-03-29 10:00:00,0.0,40,0,0.166666666667,6.0,0.0263888888889,0.431944444444,7.83333333333
2005-03-29 22:00:00,0.0,11,1,0.0,5.0,-0.0275,0.604833333333,17.4
2005-03-31 15:00:00,0.0,40,0,0.0,7.0,-0.0482142857143,0.192857142857,10.7142857143
2005-04-01 11:00:00,0.0,19,1,0.333333333333,6.0,0.231111111111,0.575,11.8333333333
2005-04-03 22:00:00,0.0,58,0,0.08,7.66666666667,0.0231388888889,0.307555555556,13.4
2005-04-05 10:00:00,0.0,35,0,0.0384615384615,6.0,0.122019230769,0.320256410256,17.0
2005-04-06 00:00:00,0.0,13,4,0.0,13.0,0.05,0.515064102564,14.7692307692
2005-04-06 10:00:00,0.0,9,5,0.0,9.0,0.0342592592593,0.453703703704,16.8888888889
2005-04-06 17:00:00,0.0,6,2,0.111111111111,9.0,0.149444444444,0.243518518519,17.0
2005-04-06 19:00:00,0.0,1,3,0.0,6.0,0.0458333333333,0.445833333333,13.3333333333
